course_code,module_code,module_name,content_code,content_name,framework_languages,content_url,content_do_id,course_name
FMPS_C013,FMPS_C013_3,لعبة القط والفأر,FMPS_C013_V03,لعبة القط والفأر,"arabic;english,french",https://drive.google.com/file/d/1JpScTCyG21R1DrvSXM4BRhl4TPTzKzLJ/view?usp=drive_link,do_2143197357201162241305,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_3,لعبة القط والفأر,FMPS_C013_QV03,الاختبار لعبة القط والفأر,"arabic;english,french",VIDEO 3-QUIZ3,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_4,لعبة متاهة الصلصال,FMPS_C013_V04,لعبة متاهة الصلصال,"arabic;english,french",https://drive.google.com/file/d/1k38PrlRPcmL7eOsimmPbF0u7IkktUA9e/view?usp=drive_link,do_2143197358713896961306,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_4,لعبة متاهة الصلصال,FMPS_C013_QV04,الاختبار لعبة متاهة الصلصال,"arabic;english,french",VIDEO 4-quiz 4,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_5,لعبة الثعلب الهارب,FMPS_C013_V05,لعبة الثعلب الهارب,"arabic;english,french",https://drive.google.com/file/d/1PkfPZztuLYmzB1iR6m3A0LYS3Er3vpET/view?usp=drive_link,do_2143197360278487041307,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_5,لعبة الثعلب الهارب,FMPS_C013_QV05,الاختبار لعبة الثعلب الهارب,"arabic;english,french",video 5-quiz5,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_6,لعبة كرة الأصدقاء,FMPS_C013_V06,لعبة كرة الأصدقاء,"arabic;english,french",https://drive.google.com/file/d/18rhSlGZ2nehSHVfntym0umBtxUxcn_9-/view?usp=drive_link,do_2143197361958092801308,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_6,لعبة كرة الأصدقاء,FMPS_C013_QV06,الاختبار لعبة كرة الأصدقاء,"arabic;english,french",VIDEO 6-quiz6,,الأنشطة الحسحركية
FMPS_C013,FMPS_C013_G13,,FMPS_C013_QG13,الأنشطة الحسحركية الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1FWuG-Ms7mlCu5bnydDp6wkJhTJobGz8pcQY23EmPDB4/edit?usp=drive_link,,الأنشطة الحسحركية
FMPS_C014,FMPS_C014_1,النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,FMPS_C014_V01,النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1Hb6XA-XeInL--EeH-99LVRlD5BftKLPX/view?usp=drive_link,do_2143197363396034561309,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_1,النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,FMPS_C014_QV01,الاختبار النمو الاجتماعي العاطفي في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 1-quiz1,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_2,أهمية العواطف في التعلم ونمو الطفل,FMPS_C014_V02,أهمية العواطف في التعلم ونمو الطفل,"arabic;english,french",https://drive.google.com/file/d/11K6lXzLbLZiMiEKR0IgGlB3LKfvcJi3C/view?usp=drive_link,do_2143197365175336961310,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_2,أهمية العواطف في التعلم ونمو الطفل,FMPS_C014_QV02,الاختبار أهمية العواطف في التعلم ونمو الطفل,"arabic;english,french",VIDEO 2-quiz2,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_3,الذكاء العاطفي في مرحلة التعليم الأولي,FMPS_C014_V03,الذكاء العاطفي في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/15gaVGhDVBUj9j_pwMFUPEYKltzOUiqTW/view?usp=drive_link,do_2143197367483924481311,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_3,الذكاء العاطفي في مرحلة التعليم الأولي,FMPS_C014_QV03,الاختبار الذكاء العاطفي في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 3-QUIZ3,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_4,تقييم التطور الاجتماعي والعاطفي في مرحلة التعليم الأولي,FMPS_C014_V04,تقييم التطور الاجتماعي والعاطفي في مرحلة التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/11kwFh6j7NSRR-QgrRsGFUSs0WR5uLqV7/view?usp=drive_link,do_2143197369905233921312,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_4,تقييم التطور الاجتماعي والعاطفي في مرحلة التعليم الأولي,FMPS_C014_QV04,الاختبار تقييم التطور الاجتماعي والعاطفي في مرحلة التعليم الأولي,"arabic;english,french",VIDEO 4-quiz 4,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_5,الإجراءات والتدخلات في التعلم الاجتماعي العاطفي,FMPS_C014_V05,الإجراءات والتدخلات في التعلم الاجتماعي العاطفي,"arabic;english,french",https://drive.google.com/file/d/1UqNEQlPnPhRwF6GGiMFEOGoQ-QGfpfNE/view?usp=drive_link,do_2143197371850833921313,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_5,الإجراءات والتدخلات في التعلم الاجتماعي العاطفي,FMPS_C014_QV05,الاختبار الإجراءات والتدخلات في التعلم الاجتماعي العاطفي,"arabic;english,french",VIDEO 5-quiz5,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C014,FMPS_C014_G14,,FMPS_C014_QG14,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1eBuVzAaRV7oIiXWGu_fp7kJjrj3O4hQb9wRKzmfhQo0/edit?usp=drive_link,,التطور الاجتماعي والعاطفي للطفل في مرحلة التعليم الاولي
FMPS_C015,FMPS_C015_1,المقدمة,FMPS_C015_V01,المقدمة,"arabic;english,french",https://drive.google.com/file/d/1egmeWMYBydsODwQ56VCApVU9i6kEOk1e/view?usp=drive_link,do_2143197373698621441314,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_1,المقدمة,FMPS_C015_QV01,الاختبار المقدمة,"arabic;english,french",VIDEO 1-quiz1,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_2,جوانب الهوية المهنية,FMPS_C015_V02,جوانب الهوية المهنية,"arabic;english,french",https://drive.google.com/file/d/1B2WxCsJ11za-FY-b3roRKvkWZ48SW1jU/view?usp=drive_link,do_2143197382588825601315,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_2,جوانب الهوية المهنية,FMPS_C015_QV02,الاختبار جوانب الهوية المهنية,"arabic;english,french",VIDEO 2-QUIZ2,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_3,مكونات الهوية المهنية,FMPS_C015_V03,مكونات الهوية المهنية,"arabic;english,french",https://drive.google.com/file/d/1vYXCvuiE67FXGKAWrM1K_gZBua0XUYiE/view?usp=drive_link,do_2143197384999403521316,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_3,مكونات الهوية المهنية,FMPS_C015_QV03,الاختبار مكونات الهوية المهنية,"arabic;english,french",VIDEO 3-QUIZ3,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_4,مراحل تكوين المهارة,FMPS_C015_V04,مراحل تكوين المهارة,"arabic;english,french",https://drive.google.com/file/d/1PHTgzJXSnE6-5ES11GnBgIXKGMrCrXca/view?usp=drive_link,do_2143197389117440001317,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_4,مراحل تكوين المهارة,FMPS_C015_QV04,الاختبار مراحل تكوين المهارة,"arabic;english,french",VIDEO 4-QUIZ 4,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_5,أهم مهارات مربي التعليم الأولي,FMPS_C015_V05,أهم مهارات مربي التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1Wh3lvLT7OVkbaw6gZwVnB0ThBNa3yKya/view?usp=drive_link,do_2143197391579791361318,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_5,أهم مهارات مربي التعليم الأولي,FMPS_C015_QV05,الاختبار أهم مهارات مربي التعليم الأولي,"arabic;english,french",VIDEO 5-QUIZ 5,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_6,كيف يمكن للمربي تطوير مهارته,FMPS_C015_V06,كيف يمكن للمربي تطوير مهارته,"arabic;english,french",https://drive.google.com/file/d/1tGtR7BCHZic5ebksjzuUvby-94NrMw2w/view?usp=drive_link,do_2143197396423475201319,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_6,كيف يمكن للمربي تطوير مهارته,FMPS_C015_QV06,الاختبار كيف يمكن للمربي تطوير مهارته,"arabic;english,french",VIDEO 7-QUIZ 7,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_7,أهم أهداف تطوير الهوية المهنية للمربي,FMPS_C015_V07,أهم أهداف تطوير الهوية المهنية للمربي,"arabic;english,french",https://drive.google.com/file/d/1nXKykU5GUZTJwtxZYhEc5cOug_xJduo0/view?usp=drive_link,do_2143197399739760641320,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_7,أهم أهداف تطوير الهوية المهنية للمربي,FMPS_C015_QV07,الاختبار أهم أهداف تطوير الهوية المهنية للمربي,"arabic;english,french",VIDEO 8 -QUIZ8,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_9,نصائح لتطوير الهوية المهنية,FMPS_C015_V09,نصائح لتطوير الهوية المهنية,"arabic;english,french",https://drive.google.com/file/d/10KB0QFn-T5QWAhPb-_1jIvIxCmpw3ZN9/view?usp=drive_link,do_2143197403014922241321,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_8,مفهوم الهوية المهنية,FMPS_C015_QV08,الاختبار مفهوم الهوية المهنية,"arabic;english,french",VIDEO 8-QUIZ8,,الهوية المهنية للمربي
FMPS_C015,FMPS_C015_G15,,FMPS_C015_QG15,الهوية المهنية للمربي الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1Ce0lQxkqb2RsWDZfEu1p8Y8Yp7Qef1DFcxtTPYWAizk/edit?usp=drive_link,,الهوية المهنية للمربي
FMPS_C016,FMPS_C016_1,التعلم المتبادل,FMPS_C016_V01,التعلم المتبادل,"arabic;english,french",https://drive.google.com/file/d/18vkwjNQfnRZhty9nK-F8e4mnGnu0R5wV/view?usp=drive_link,do_2143197405677895681322,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_1,التعلم المتبادل,FMPS_C016_QV01,الاختبار التعلم المتبادل,"arabic;english,french",VIDEO 1-quiz1,,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_2,التعلم عن طريق البرهنة,FMPS_C016_V02,التعلم عن طريق البرهنة,"arabic;english,french",https://drive.google.com/file/d/1oexgxMNrvnlsKTophjkK7vgLMhXd5CQi/view?usp=drive_link,do_2143197407212011521323,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_2,التعلم عن طريق البرهنة,FMPS_C016_QV02,الاختبار التعلم عن طريق البرهنة,"arabic;english,french",VIDEO 2-quiz2,,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_3,التعلم عبر السياق,FMPS_C016_V03,التعلم عبر السياق,"arabic;english,french",https://drive.google.com/file/d/1alWV203F80OUXgdpcOTNQIOzTgqzpGVD/view?usp=drive_link,do_2143197408642662401324,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_3,التعلم عبر السياق,FMPS_C016_QV03,الاختبار التعلم عبر السياق,"arabic;english,french",VIDEO 3-QUIZ 3,,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_4,التعلم العفوي,FMPS_C016_V04,التعلم العفوي,"arabic;english,french",https://drive.google.com/file/d/1BE4VP_RTmRRCQQazv2_eVBHyghVHhUxn/view?usp=drive_link,do_2143197410032271361325,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_4,التعلم العفوي,FMPS_C016_QV04,الاختبار التعلم العفوي,"arabic;english,french",VIDEO 4 -QUIZ 4,,الطرق البيداغوجية الحديثة
FMPS_C016,FMPS_C016_5,التعلم عبر المفاهيم,FMPS_C016_QV05,الاختبارالتعلم عبر المفاهيم,"arabic;english,french",https://docs.google.com/spreadsheets/d/1YapCyx7lyh4Hx_03H8Ax14BX4wnoKtJsa_Njyl8MMYI/edit?gid=0#gid=0,,الطرق البيداغوجية الحديثة
FMPS_C017,FMPS_C017_1,مقدمة,FMPS_C017_QV01,الاختبار مقدمة,"arabic;english,french",,,المهارات الحياتية للطفل في مرحلة التعليم الأولي
FMPS_C017,FMPS_C017_3,الخيال و الابداع,FMPS_C017_QV03,الاختبار الخيال و الابداع,"arabic;english,french",,,المهارات الحياتية للطفل في مرحلة التعليم الأولي
FMPS_C017,FMPS_C017_2,الثقة بالنفس,FMPS_C017_QV02,الاختبار الثقة بالنفس,"arabic;english,french",,,المهارات الحياتية للطفل في مرحلة التعليم الأولي
FMPS_C017,FMPS_C017_4,المثابرة,FMPS_C017_QV04,الاختبار المثابرة,"arabic;english,french",,,المهارات الحياتية للطفل في مرحلة التعليم الأولي
FMPS_C017,FMPS_C017_6,التعاون,FMPS_C017_QV06,الاختبار التعاون,"arabic;english,french",,,المهارات الحياتية للطفل في مرحلة التعليم الأولي
FMPS_C017,FMPS_C017_G17,,FMPS_C017_QG17,المهارات الحياتية للطفل في مرحلة التعليم الأولي الاختبار النهائي,"arabic;english,french",,,المهارات الحياتية للطفل في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_1,مفهوم التربية البيئية,FMPS_C018_V01,مفهوم التربية البيئية,"arabic;english,french",https://drive.google.com/file/d/1CvfOMXmwK_FTgA3hLDlS5rrLHjNDEJai/view?usp=drive_link,do_2143197411488972801326,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_1,مفهوم التربية البيئية,FMPS_C018_QV01,Quiz مفهوم التربية البيئية,"arabic;english,french",VIDEO 1-quiz 1,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_2,أهمية التربية البيئية و أهدافها,FMPS_C018_V02,أهمية التربية البيئية و أهدافها,"arabic;english,french",https://drive.google.com/file/d/15haJYhJ2M_cvfnXreggDcKfmDpecAWJ5/view?usp=drive_link,do_2143197413126307841327,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_2,أهمية التربية البيئية و أهدافها,FMPS_C018_QV02,Quiz أهمية التربية البيئية و أهدافها,"arabic;english,french",video 2-quiz 2,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_3,استثمار التربية البيئية في قسم التعليم الأولي,FMPS_C018_V03,استثمار التربية البيئية في قسم التعليم الأولي,"arabic;english,french",https://drive.google.com/file/d/1dtI9zw8y04Dc0QvAAUVvpVHZfow571eD/view?usp=drive_link,do_2143197415094517761328,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_3,استثمار التربية البيئية في قسم التعليم الأولي,FMPS_C018_QV03,Quiz استثمار التربية البيئية في قسم التعليم الأولي,"arabic;english,french",video 3-quiz 3,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_4,أنشطة تطبيقية مساهمة في تبني سلوكيات بيئية سليمة لدى الاطفال,FMPS_C018_V04,أنشطة تطبيقية مساهمة في تبني سلوكيات بيئية سليمة لدى الاطفال,"arabic;english,french",https://drive.google.com/file/d/17s2iB0AuVB02C-HvvXvdHJDG9pTP8F7d/view?usp=drive_link,do_2143197416989573121330,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_4,أنشطة تطبيقية مساهمة في تبني سلوكيات بيئية سليمة لدى الاطفال,FMPS_C018_QV04,Quiz أنشطة تطبيقية مساهمة في تبني سلوكيات بيئية سليمة لدى الاطفال,"arabic;english,french",video 4 -quiz 4,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_5,أنشطة حول التربية البيئية,FMPS_C018_V05,أنشطة حول التربية البيئية,"arabic;english,french",https://drive.google.com/file/d/1x8ZF25cKY_DtR78slQEqV3P3bj6qDSpq/view?usp=drive_link,do_2143197419035033601333,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_5,أنشطة حول التربية البيئية,FMPS_C018_QV05,Quiz أنشطة حول التربية البيئية,"arabic;english,french",VIDEO 5-quiz 5,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_6,الانشطة التربوية المساهمة في تكوين السلوكيات السليمة,FMPS_C018_V06,الانشطة التربوية المساهمة في تكوين السلوكيات السليمة,"arabic;english,french",https://drive.google.com/file/d/1GJXSsaDpjTVzQMGdWfuasYGNjj-qIxeR/view?usp=drive_link,do_2143197421031505921336,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_6,الانشطة التربوية المساهمة في تكوين السلوكيات السليمة,FMPS_C018_QV06,Quiz الانشطة التربوية المساهمة في تكوين السلوكيات السليمة,"arabic;english,french",VIDEO 6-quiz 6,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C018,FMPS_C018_G18,,FMPS_C018_QG18, التربية البيئية الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1ueEQPUVAld17aUAa-kft7sWi5WeDiDzdUxsa4vhBQU0/edit?usp=drive_link,,التربية البيئية في مرحلة التعليم الأولي
FMPS_C019,FMPS_C019_1,التعرف على عملية التقويم في مرحلة التعليم الاولي,FMPS_C019_V01,التعرف على عملية التقويم في مرحلة التعليم الاولي,"arabic;english,french",https://drive.google.com/file/d/1H-0cBhqbB5MX42AT2fXXnRoOy2IXbwd1/view?usp=drive_link,do_2143197422904360961339,التقويم بمرحلة التعليم الأولي
FMPS_C019,FMPS_C019_1,التعرف على عملية التقويم في مرحلة التعليم الاولي,FMPS_C019_QV01,الاختبار التعرف على عملية التقويم في مرحلة التعليم الاولي,"arabic;english,french",VIDEO 1-quiz1,,التقويم بمرحلة التعليم الأولي
FMPS_C019,FMPS_C019_2,اهمية التقويم في مرحلة التعليم الاولي,FMPS_C019_V02,اهمية التقويم في مرحلة التعليم الاولي,"arabic;english,french",https://drive.google.com/file/d/1DYb3LDfipShwqaTxxL6aVcPVp3vLmboH/view?usp=drive_link,do_2143197424287006721341,التقويم بمرحلة التعليم الأولي
FMPS_C019,FMPS_C019_2,اهمية التقويم في مرحلة التعليم الاولي,FMPS_C019_QV02,الاختبار اهمية التقويم في مرحلة التعليم الاولي,"arabic;english,french",VIDEO 2-quiz2,,التقويم بمرحلة التعليم الأولي
FMPS_C019,FMPS_C019_3,مقاربة التقويم في مرحلة التعليم الاولي,FMPS_C019_V03,مقاربة التقويم في مرحلة التعليم الاولي,"arabic;english,french",https://drive.google.com/file/d/1YQVyPJ59cu89XENz0waXZykgtElP_D_8/view?usp=drive_link,do_2143197425712250881343,التقويم بمرحلة التعليم الأولي
FMPS_C019,FMPS_C019_3,مقاربة التقويم في مرحلة التعليم الاولي,FMPS_C019_QV03,الاختبار مقاربة التقويم في مرحلة التعليم الاولي,"arabic;english,french",VIDEO 3-quiz 3,,التقويم بمرحلة التعليم الأولي
FMPS_C019,FMPS_C019_G19,,FMPS_C019_QG19,التقويم بمرحلة التعليم الأولي الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1zoXqHpQrymiW9IAzPVF2US5OzvrbUPgR15Jq3tAw2uo/edit?usp=drive_link,,التقويم بمرحلة التعليم الأولي
FMPS_C020,FMPS_C020_1,التعزيز الايجابي,FMPS_C020_V01,التعزيز الايجابي,"arabic;english,french",https://drive.google.com/file/d/1P67YqLK-221TRWfiiP5nvpT9JpcPjO3f/view?usp=drive_link,do_2143197427196313601345,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_1,التعزيز الايجابي,FMPS_C020_QV01,الاختبار التعزيز الايجابي,"arabic;english,french",https://docs.google.com/spreadsheets/d/16U5l4miweEo2fTrUl_-tdrmaCiFDk_kUJAt2_IyplQc/edit?usp=drive_link,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_2,اشكال التعزيز الايجابي,FMPS_C020_V02,اشكال التعزيز الايجابي,"arabic;english,french",https://drive.google.com/file/d/12h0xvwfhoARL777iKjczd2YOchXyqWEk/view?usp=drive_link,do_2143197428479426561348,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_2,اشكال التعزيز الايجابي,FMPS_C020_QV02,الاختبار اشكال التعزيز الايجابي,"arabic;english,french",VIDEO 2-quiz 2,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_3,انواع التعزيز الايجابي التربوي,FMPS_C020_V03,انواع التعزيز الايجابي التربوي,"arabic;english,french",https://drive.google.com/file/d/1s3EJWIbTSfX52E-pdh4EgO1nXurYJ8tu/view?usp=drive_link,do_2143197429859205121350,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_3,انواع التعزيز الايجابي التربوي,FMPS_C020_QV03,الاختبار انواع التعزيز الايجابي التربوي,"arabic;english,french",video 3-quiz 3,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_4,انواع التعزيز الايجابي التربوي,FMPS_C020_V04,انواع التعزيز الايجابي التربوي,"arabic;english,french",https://drive.google.com/file/d/1LgCFv0yVgfBnknroMFdDfOEVFv35aIzh/view?usp=drive_link,do_2143197431250698241352,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_4,انواع التعزيز الايجابي التربوي,FMPS_C020_QV04,الاختبار انواع التعزيز الايجابي التربوي,"arabic;english,french",VIDEO 4-quiz 4,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_5,العوامل المؤثرة في فعاليات المعززات التربوية,FMPS_C020_V05,العوامل المؤثرة في فعاليات المعززات التربوية,"arabic;english,french",https://drive.google.com/file/d/1x33EeNLWS34KeC6PRt6I2xIU-9dBjV3h/view?usp=drive_link,do_2143197432645959681354,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_5,العوامل المؤثرة في فعاليات المعززات التربوية,FMPS_C020_QV05,الاختبار العوامل المؤثرة في فعاليات المعززات التربوية,"arabic;english,french",VIDEO 5-video 5,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_6,التعزيز الايجابي الاجتماعي,FMPS_C020_V06,التعزيز الايجابي الاجتماعي,"arabic;english,french",https://drive.google.com/file/d/1LgBV5KXAGOBox8rKgmPOXdqB8e8yNSOL/view?usp=drive_link,do_2143197434067025921357,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_6,التعزيز الايجابي الاجتماعي,FMPS_C020_QV06,الاختبار التعزيز الايجابي الاجتماعي,"arabic;english,french",VIDEO 6-quiz6,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_7,خلاصة عامة,FMPS_C020_V07,خلاصة عامة,"arabic;english,french",https://drive.google.com/file/d/1XQKP6qjyZ8NHRojstENQhLCgPTpy-HPN/view?usp=drive_link,do_2143197435300003841359,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_7,خلاصة عامة,FMPS_C020_QV07,الاختبار,"arabic;english,french",VIDEO 7-quiz 7,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C020,FMPS_C020_G20,,FMPS_C020_QG20,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس الاختبار النهائي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1Ll_U_VPR1gKA35xxsaJKRs4jbIHAPABLA8n8Bdw42iM/edit?usp=drive_link,,نظام التعزيز الإيجابي التربوي والاجتماعي في مرحلة ما قبل التمدرس
FMPS_C021,FMPS_C021_1,العنف التربوي الاعتيادي,FMPS_C021_V01,العنف التربوي الاعتيادي,"arabic;english,french",https://drive.google.com/file/d/1or2OyBfJgHaUiiwXYUAez3tcELiOUThZ/view?usp=drive_link,do_2143197436532899841361,العنف التربوي الاعتيادي
FMPS_C021,FMPS_C021_1,العنف التربوي الاعتيادي,FMPS_C021_QV01,الاختبار العنف التربوي الاعتيادي,"arabic;english,french",https://docs.google.com/spreadsheets/d/1AefBmxQ0eHxsY4O7DF5GM7M9YBRxk_xDN-zCOxIQzTQ/edit?usp=drive_link,,العنف التربوي الاعتيادي
FMPS_C021,FMPS_C021_2,اشكال العنف التربوي,FMPS_C021_V02,اشكال العنف التربوي,"arabic;english,french",https://drive.google.com/file/d/1wIWn1_W86UDA_X6f6PXOact-hEv94WRj/view?usp=drive_link,do_2143197437783244801363,العنف التربوي الاعتيادي
